Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
414	-1838.343	-2121.826	283.4829	1.186385	0.3845945	0.989442	0.0105575	2.957931
420	-1834.498	-2116.966	282.4672	1.07903	0.1584963	0.937729	0.062271	3.952591
426	-1840.16	-2122.254	282.0946	1.175137	0.2005099	0.948722	0.0512783	4.034225
432	-1838.831	-2124.016	285.1852	1.633949	0.1192964	0.564692	0.435308	2.062535
438	-1837.688	-2122.942	285.2534	1.593384	0.1193657	0.617301	0.382699	2.044103
444	-1826.779	-2111.599	284.8202	1.632385	0.1036846	0.859683	0.140317	2.340686
450	-1826.422	-2111.317	284.8951	1.632385	0.14727	0.883064	0.116936	2.185143
456	-1839.155	-2124.853	285.6973	1.623865	0.2386554	0.847531	0.152469	1.439058
462	-1833.844	-2118.793	284.9489	1.448914	0.2801778	0.883372	0.116628	2.016334
468	-1833.658	-2116.835	283.1764	1.168386	0.1480527	0.777964	0.222036	3.512414
474	-1804.15	-2086.734	282.5841	1.197693	0.1868062	0.926913	0.0730867	3.764445
480	-1800.126	-2083.417	283.2915	1.267061	0.1722124	0.893551	0.106449	3.339309
486	-1809.371	-2091.638	282.2672	1.060986	0.2112886	0.991813	0.00818727	3.982707
492	-1853.354	-2133.467	280.1131	1.049228	0.1512844	0.999004	0.000996256	5.304044
498	-1850.351	-2131.345	280.994	1.073798	0.19585	0.867219	0.132781	4.720737
504	-1827.374	-2109.598	282.2236	1.062568	0.247828	0.890361	0.109639	3.949163
510	-1815.985	-2098.053	282.0681	1.102333	0.1363382	0.960458	0.0395418	4.211417
516	-1827.069	-2110.592	283.523	1.2628	0.1609906	0.956426	0.0435742	3.227234
522	-1821.095	-2104.392	283.2968	1.164946	0.2798405	0.933989	0.0660109	3.218592
528	-1822.694	-2105.852	283.1579	1.250641	0.1617821	0.912798	0.0872021	3.447544
534	-1830.045	-2112.085	282.0402	0.9376396	0.1934475	0.857304	0.142696	4.212405
540	-1821.036	-2101.628	280.5914	0.8220207	0.200226	0.869466	0.130534	5.077796
546	-1812.658	-2092.824	280.1657	0.8857817	0.2233098	0.924852	0.0751482	5.241265
552	-1817.456	-2098.334	280.8786	0.8857817	0.2233098	0.666931	0.333069	4.845557
558	-1813.665	-2094.788	281.1235	1.006492	0.2233098	0.87295	0.12705	4.641205
564	-1810.305	-2091.598	281.293	0.9506884	0.1339726	0.936606	0.0633939	4.738069
570	-1809.948	-2092.433	282.4851	1.150875	0.2320981	0.925098	0.0749021	3.772453
576	-1809.285	-2092.989	283.7039	1.364461	0.1401186	0.863251	0.136749	3.102791
582	-1820.03	-2103.308	283.2787	1.22871	0.1578288	0.993981	0.00601905	3.397482
588	-1817.113	-2098.471	281.3579	1.175761	0.184707	0.993871	0.00612927	4.478601
594	-1819.854	-2103.096	283.2427	1.171505	0.1897224	0.951896	0.0481045	3.391533
600	-1810.094	-2093.008	282.9143	1.066913	0.1945103	0.957387	0.0426131	3.63545
606	-1830.957	-2114.266	283.309	1.229419	0.1655923	0.887625	0.112375	3.363931
612	-1826.992	-2108.433	281.4413	1.113897	0.1495554	0.928761	0.0712387	4.531984
618	-1823.112	-2105.099	281.9873	1.175368	0.1841865	0.791981	0.208019	4.123623
624	-1841.754	-2124.471	282.7169	1.274705	0.1439028	0.769062	0.230938	3.725885
630	-1820.675	-2103.689	283.0134	1.215035	0.1826362	0.956963	0.0430367	3.513082
636	-1825.124	-2106.899	281.7743	1.223868	0.1882943	0.954459	0.0455407	4.209865
642	-1828.797	-2110.914	282.1178	1.10337	0.1492946	0.965831	0.0341688	4.156179
648	-1825.599	-2107.929	282.3305	1.223407	0.09725265	0.905656	0.0943436	4.081707
654	-1830.878	-2112.737	281.859	0.9928291	0.1581657	0.905656	0.0943436	4.348031
660	-1824.356	-2105.147	280.7917	0.9639466	0.1581657	0.905656	0.0943436	4.962214
666	-1825.832	-2106.387	280.5548	0.9463975	0.2102376	0.905656	0.0943436	5.012739
672	-1829.605	-2110.131	280.5257	1.060568	0.1821119	0.882574	0.117426	5.012739
678	-1820.908	-2102.651	281.7435	1.059083	0.1291432	0.892023	0.107977	4.434586
684	-1835.233	-2118.049	282.8163	1.249621	0.151012	0.983171	0.0168294	3.668366
690	-1832.85	-2116.178	283.3279	1.249621	0.2137882	0.954216	0.0457836	3.253324
696	-1819.192	-2102.185	282.9924	1.197168	0.2044857	0.985701	0.0142989	3.496895
702	-1827.447	-2110.129	282.6821	1.076052	0.2187065	0.92943	0.0705696	3.723436
708	-1833.96	-2115.817	281.8568	1.150456	0.1859527	0.827067	0.172933	4.20879
714	-1826.387	-2108.362	281.975	1.089014	0.1682588	0.754681	0.245319	4.20879
720	-1825.25	-2107.268	282.0175	1.063679	0.1630717	0.709603	0.290397	4.20879
726	-1834.537	-2116.524	281.9862	1.151327	0.1467286	0.709603	0.290397	4.20879
732	-1831.222	-2113.549	282.3268	1.151327	0.1632177	0.721044	0.278956	3.982452
738	-1829.607	-2112.932	283.325	1.063258	0.1360511	0.810225	0.189775	3.512273
744	-1831.267	-2111.568	280.301	1.164073	0.1411432	0.941613	0.0583874	5.156593
750	-1833.847	-2116.913	283.0659	1.211705	0.1687622	0.988449	0.0115509	3.510409
756	-1838.878	-2120.407	281.5288	1.211705	0.133739	0.933697	0.0663026	4.459859
762	-1834.147	-2116.566	282.4183	1.151372	0.1417134	0.892557	0.107443	3.972848
768	-1828.425	-2110.212	281.7872	1.151372	0.1749481	0.93909	0.0609097	4.267498
774	-1833.394	-2113.823	280.4292	0.9894398	0.2069532	0.93909	0.0609097	5.063912
780	-1843.828	-2127.519	283.6914	1.115468	0.2069532	0.970026	0.0299735	3.129063
786	-1834.095	-2117.684	283.589	1.119804	0.1393093	0.968737	0.031263	3.317505
792	-1828.05	-2109.959	281.9097	1.269979	0.1660622	0.959446	0.0405536	4.14719
798	-1829.784	-2114.41	284.6256	1.385078	0.1637312	0.934283	0.065717	2.478105
804	-1838.918	-2122.297	283.379	1.223461	0.1502381	0.813838	0.186162	3.357105
810	-1814.991	-2097.892	282.9003	1.152915	0.1809656	0.939364	0.0606355	3.618066
816	-1826.716	-2109.452	282.7363	1.310345	0.1830343	0.898038	0.101962	3.618066
822	-1834.196	-2116.474	282.2779	1.248655	0.2221551	0.968732	0.0312678	3.851243
828	-1817.616	-2099.941	282.3252	1.230106	0.212084	0.87586	0.12414	3.851243
834	-1825.721	-2108.392	282.6701	1.115949	0.212084	0.920044	0.0799558	3.718271
840	-1819.049	-2103.128	284.0793	1.261577	0.212842	0.922546	0.0774537	2.797513
846	-1823.471	-2107.443	283.9716	1.298349	0.212842	0.880546	0.119454	2.840633
852	-1846.246	-2131.287	285.0402	1.536549	0.1435515	0.861175	0.138825	2.16173
858	-1832.641	-2117.475	284.834	1.553128	0.2478986	0.882067	0.117933	2.077344
864	-1848.553	-2131.953	283.4006	1.497006	0.3416865	0.895585	0.104415	2.87343
870	-1824.88	-2106.977	282.0973	1.121518	0.3416865	0.922464	0.0775364	3.860449
876	-1815.089	-2098.641	283.5526	1.24534	0.1797241	0.922464	0.0775364	3.183694
882	-1820.974	-2104.107	283.1333	1.212205	0.1797241	0.782738	0.217262	3.4501
888	-1824.426	-2107.588	283.1627	1.350461	0.18749	0.888515	0.111485	3.337504
894	-1816.456	-2099.48	283.0233	1.180443	0.18749	0.883436	0.116564	3.518605
900	-1824.875	-2106.465	281.5901	1.251882	0.4719048	0.883119	0.116881	3.933628
906	-1818.732	-2100.304	281.5721	1.073727	0.2885183	0.951236	0.0487637	4.255734
912	-1812.658	-2094.101	281.4433	1.089368	0.2701584	0.953237	0.0467633	4.345131
918	-1817.192	-2098.95	281.7575	1.050937	0.2064305	0.86443	0.13557	4.286434
924	-1834.205	-2116.843	282.638	1.212133	0.2064305	0.86443	0.13557	3.690757
930	-1825.477	-2108.309	282.8328	1.276247	0.2081909	0.922537	0.0774628	3.537534
936	-1824.86	-2107.729	282.8692	1.267553	0.2081909	0.922537	0.0774628	3.521387
942	-1819.742	-2102.457	282.7145	1.176772	0.2233285	0.923075	0.0769251	3.638894
948	-1830.386	-2113.163	282.7767	1.187817	0.3138066	0.913795	0.0862048	3.464113
954	-1821.575	-2103.5	281.9246	1.138809	0.1394559	0.940882	0.0591184	4.265659
960	-1813.855	-2093.505	279.6496	0.942798	0.1909941	0.941738	0.0582617	5.546414
966	-1808.7	-2090.171	281.4713	0.9931276	0.1493638	0.904779	0.0952214	4.583321
972	-1812.482	-2094.624	282.1427	1.228454	0.1543055	0.982389	0.0176114	4.060829
978	-1812.008	-2094.275	282.2665	1.053656	0.1694798	0.950074	0.0499256	4.060829
984	-1827.291	-2109.138	281.8466	1.025232	0.1228526	0.902581	0.0974192	4.409152
990	-1813.903	-2094.05	280.1469	1.156254	0.1021721	0.912954	0.0870457	5.330062
996	-1806.402	-2088.748	282.3455	1.156254	0.1601364	0.864	0.136	3.974888
1002	-1809.342	-2092.837	283.4955	1.061543	0.1744965	0.95857	0.0414298	3.335845
1008	-1826.036	-2108.096	282.0599	1.008525	0.1528369	0.874391	0.125609	4.235845
1014	-1832.004	-2116.383	284.3784	1.646032	0.1544222	0.895835	0.104165	2.489324
1020	-1815.611	-2099.768	284.1577	1.284098	0.1720755	0.989381	0.0106189	2.812011
1026	-1818.343	-2102.632	284.2885	1.41095	0.1670798	0.928826	0.0711736	2.664429
1032	-1816.24	-2099.99	283.7492	1.381968	0.2466552	0.928826	0.0711736	2.868282
1038	-1819.462	-2102.922	283.4608	1.221643	0.1823496	0.860112	0.139888	3.247151
1044	-1827.03	-2108.856	281.8258	1.221643	0.1573093	0.875596	0.124404	4.239006
1050	-1830.668	-2114.363	283.695	1.358876	0.1610886	0.917368	0.0826321	3.067682
1056	-1829.695	-2113.526	283.8311	1.459663	0.1453394	0.90006	0.0999405	2.958386
1062	-1833.046	-2114.507	281.4614	1.165846	0.2741351	0.858801	0.141199	4.286033
1068	-1813.654	-2096.394	282.7399	1.299207	0.2158392	0.900045	0.0999547	3.565367
1074	-1836.483	-2120.26	283.777	1.439597	0.1834792	0.881973	0.118027	2.926297
1080	-1839.18	-2122.387	283.2075	1.297814	0.2286704	0.833382	0.166618	3.271197
1086	-1836.775	-2119.656	282.8803	1.194745	0.1689702	0.865665	0.134335	3.627818
1092	-1827.491	-2108.894	281.4035	1.065046	0.2781065	0.962101	0.0378994	4.370223
1098	-1822.48	-2105.327	282.8474	1.099293	0.177968	0.965987	0.0340125	3.68527
1104	-1824.378	-2107.203	282.8249	1.246546	0.2117397	0.873031	0.126969	3.553405
1110	-1828.271	-2110.067	281.7962	0.9452368	0.200045	0.92193	0.0780699	4.334975
1116	-1829.555	-2111.37	281.8159	1.146886	0.1335059	0.827926	0.172074	4.334975
1122	-1827.078	-2110.3	283.2219	1.278996	0.1600115	0.806418	0.193582	3.396945
1128	-1838.043	-2121.024	282.9813	1.371757	0.2336297	0.793964	0.206036	3.352865
1134	-1833.798	-2116.479	282.681	1.132526	0.2343956	0.768983	0.231017	3.666237
1140	-1834.948	-2117.905	282.9578	1.440411	0.2159916	0.93143	0.06857	3.35525
1146	-1828.713	-2112.796	284.0833	1.440411	0.191894	0.96293	0.0370696	2.72385
1152	-1835.816	-2120.232	284.4166	1.42942	0.1313921	0.873392	0.126608	2.651514
1158	-1831.302	-2115.597	284.2958	1.203623	0.2416532	0.954275	0.045725	2.651514
1164	-1830.378	-2112.698	282.3207	1.201786	0.2002586	0.894488	0.105512	3.890017
1170	-1831.609	-2114.984	283.3753	1.272112	0.1719231	0.966693	0.0333071	3.287561
1176	-1809.918	-2093.029	283.1117	1.376719	0.1225862	0.803998	0.196002	3.483557
1182	-1826.545	-2110.004	283.4585	1.178694	0.1836644	0.910071	0.0899294	3.271424
1188	-1823.142	-2104.976	281.8344	0.9811251	0.1748222	0.891957	0.108043	4.337368
1194	-1820.81	-2101.437	280.6272	1.004573	0.1863797	0.941626	0.0583736	4.980015
1200	-1817.722	-2099.718	281.9959	1.109551	0.1906898	0.982645	0.0173552	4.144715
1206	-1821.093	-2099.598	278.5049	0.8374495	0.1631709	0.936177	0.0638235	6.278027
1212	-1832.45	-2115.354	282.9036	1.281077	0.158576	0.875473	0.124527	3.584336
1218	-1833.365	-2115.266	281.9004	1.1072	0.1956053	0.808339	0.191661	4.191789
1224	-1815.026	-2099.026	283.9994	1.2695	0.2158372	0.930701	0.0692987	2.836014
1230	-1830.983	-2114.839	283.8561	1.229347	0.2448547	0.937416	0.0625836	2.898825
