Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
0	-1824.438	-2108.532	284.0936	0.0340135	0.000622014	0.0139371	0.00221679	0.0220442	0.0150004	0.00502551	0.00518012	0.0234306	0.0228675	0.0175554	0.00967129	0.0156477	0.0118025	0.00315688	0.00747514	0.0126722	0.0238	0.0100529	0.00195377	0.0105209	0.0146614	0.00668606	0.0165074	0.0188205	0.00561141	0.0231221	0.0175932	0.0257692	0.0190892	0.029931	0.0177481	0.02451	0.00785881	0.0188899	0.00687223	0.0174601	0.0149588	0.00339246	0.00392004	0.0342336	0.000407532	0.00154152	0.0325828	0.00841491	0.00919922	0.00469475	0.00358373	0.0509137	0.00728873	0.015787	0.0230335	0.00349803	0.00259656	0.000845837	0.0204724	0.0354299	0.00990153	0.000232885	0.000119156	6.79678e-06	0.017223	0.0115166	0.00102222	0.00502147	0.00907242	0.000316725	0.0185416	0.00644915	0.0336252	0.0621354	0.0855896	0.082721	0.0223398	0.0172318	0.0224121	0.0350158	0.00231773	0.00176518	0.0024692	0.0442719	0.001569	0.00352034	0.0351137	0.00509056	0.0158961	0.00357334	0.0049508	0.00400123	0.00438496	0.0397423	0.0222045	0.0110527	0.00458893	0.00537136	0.00354818	0.00892915	0.0165101	0.000331721	0.038799	0.00664187	0.018645	0.0118562	0.0134105	0.0106214	0.0387478	0.028344	0.0170463	0.0682514	0.000978276	0.00257081	0.0165818	0.00802484	0.0442904	0.00660177	0.0199838	0.0394759	0.00386988	0.0228879	0.00919028	0.0161548	0.00107724	0.00328607	0.0157236	0.0785884	0.00435643	0.0178326	0.0114033	0.024877	0.109467	0.000764739	0.00220237	0.0114191	0.0139891	0.0134403	0.00256632	0.0908988	0.0655312	0.0112789	0.0507742	0.0768068	0.0232888	0.044229	0.0160152	0.00175988	0.693508	1.09431	0.114234	0.347124	0.718852	1.39111	2.88081	8.75395	1.568701	0.1949979	0.012919	0.000236254	0.0052936	0.000841983	0.00837285	0.00569745	0.00190879	0.00196752	0.00889944	0.00868554	0.00666792	0.00367336	0.00594332	0.00448283	0.00119905	0.00283922	0.00481316	0.00903976	0.00381831	0.000742083	0.00399606	0.00556872	0.0025395	0.00626985	0.00714841	0.00213133	0.00878225	0.00668228	0.0097877	0.00725048	0.0113684	0.00674112	0.00930941	0.00298494	0.00717477	0.00261022	0.00663171	0.00568166	0.00128853	0.00148891	0.0130026	0.000154789	0.000585501	0.0123756	0.00319616	0.00349406	0.00178316	0.00136117	0.0193381	0.00276841	0.00599624	0.0087486	0.00132862	0.000986227	0.000321267	0.00777583	0.013457	0.00376081	8.84545e-05	4.52581e-05	2.58156e-06	0.00654167	0.00437424	0.000388262	0.00190726	0.00344589	0.000120299	0.00704249	0.00244952	0.0127715	0.0236003	0.0325087	0.0314192	0.00848514	0.00654502	0.00851258	0.0132997	0.000880324	0.000670452	0.000937853	0.0168154	0.000595939	0.0013371	0.0133369	0.0019335	0.00603767	0.00135723	0.00188042	0.00151975	0.0016655	0.0150949	0.00843374	0.00419803	0.00174297	0.00204016	0.00134767	0.00339148	0.00627089	0.000125995	0.0147367	0.00252272	0.00708177	0.00450323	0.00509358	0.00403423	0.0147172	0.0107657	0.00647453	0.0259233	0.00037157	0.000976449	0.00629812	0.003048	0.0168224	0.00250749	0.00759028	0.0149938	0.00146986	0.00869331	0.00349066	0.00613593	0.000409158	0.00124812	0.00597215	0.0298495	0.00165466	0.00677319	0.0043312	0.00944881	0.0415778	0.000290464	0.000836505	0.00433721	0.00531334	0.00510491	0.000974744	0.0345253	0.0248901	0.00428396	0.0192851	0.0291728	0.00884558	0.0167991	0.00608292	0.000668439	0.964897	0.0351031	0.9648969	2.63282
36	-1811.424	-2093.959	282.5348	0.0241088	0.00163582	0.00904176	0.0269704	0.0563354	0.0179449	0.0266838	0.012937	0.0260246	0.0140772	0.0212443	0.00868264	0.00855347	0.00845228	0.00141152	0.0200209	0.0268979	0.00436916	0.0456543	0.000453061	0.00872507	0.0346956	0.0248714	0.0244985	0.0456091	0.0100509	0.0602328	0.0227641	0.0208821	0.0454029	0.102085	0.0418622	0.0271655	0.0135211	0.0169074	0.0435343	0.00342435	0.0332503	0.00651279	0.00783584	0.0501797	0.0256628	0.00743366	0.0286405	0.00538205	0.0116183	0.0456248	0.0240672	0.035008	0.0316652	0.0264529	0.0115665	0.00983447	0.00384876	0.00685049	0.035187	0.0622598	0.0362126	0.0111948	0.000525888	0.00180428	0.0179111	0.0276882	0.0143957	0.00948192	0.0185035	0.00512136	0.0458057	0.00952483	0.032033	0.068125	0.161013	0.0582221	0.0314735	0.0206499	0.0192125	0.0817786	0.000211846	0.00925537	0.00739847	0.0225748	0.00949873	0.027923	0.0276412	0.0119517	0.00564134	0.00529862	0.00379946	0.0683591	0.00276081	0.0311755	0.0506188	0.00507043	0.00997552	0.0043883	0.00404279	0.0225895	0.049713	0.000543232	0.0565752	0.0253806	0.0167303	0.00100145	0.0701649	0.00520658	0.0604806	0.0338563	0.0246624	0.0112589	0.00585528	0.026484	0.0105883	0.0141585	0.0488377	0.0222393	0.0194096	0.163449	0.0182919	0.0460694	0.0340918	0.0233449	0.00361929	0.0555463	0.0277291	0.0645406	0.00189261	0.0161297	0.00365957	0.0143012	0.0422886	0.00167562	0.0196437	0.00465927	0.0123052	0.0100543	0.00144181	0.0663217	0.0757143	0.0226627	0.00742788	0.0762593	0.0304381	0.0144391	0.0266042	0.00192342	0.67592	1.09972	0.181183	0.434692	0.771115	1.29682	2.30048	5.51929	1.235182	0.1891173	0.00639978	0.000434235	0.00240017	0.0071594	0.0149544	0.00476354	0.00708332	0.00343417	0.00690833	0.00373685	0.00563937	0.00230484	0.00227055	0.00224369	0.000374692	0.00531463	0.00714015	0.00115981	0.0121191	0.000120267	0.0023161	0.00921008	0.00660221	0.00650321	0.0121071	0.00266804	0.015989	0.00604283	0.00554322	0.0120524	0.0270987	0.0111125	0.00721119	0.00358923	0.00448814	0.0115563	0.000909007	0.00882642	0.00172884	0.00208005	0.0133204	0.00681228	0.00197329	0.00760272	0.00142869	0.00308412	0.0121113	0.00638873	0.00929299	0.00840564	0.00702203	0.00307036	0.0026106	0.00102167	0.00181849	0.00934052	0.0165271	0.00961277	0.0029717	0.000139599	0.000478952	0.00475456	0.00734992	0.00382138	0.00251701	0.00491181	0.00135948	0.0121593	0.0025284	0.00850328	0.018084	0.0427416	0.0154553	0.00835476	0.0054816	0.00510003	0.0217084	5.62352e-05	0.00245687	0.00196395	0.00599257	0.00252147	0.00741226	0.00733745	0.00317261	0.00149752	0.00140654	0.00100858	0.0181462	0.000732867	0.00827565	0.0134369	0.00134597	0.00264804	0.00116489	0.00107317	0.00599646	0.0131965	0.000144203	0.0150181	0.00673736	0.00444112	0.000265839	0.0186255	0.00138211	0.0160548	0.00898727	0.00654674	0.00298872	0.00155431	0.00703026	0.0028107	0.00375843	0.0129641	0.0059035	0.00515235	0.0433882	0.00485564	0.0122293	0.00904979	0.00619699	0.000960754	0.014745	0.0073608	0.0171325	0.000502401	0.00428168	0.000971446	0.00379631	0.0112257	0.000444799	0.00521449	0.00123682	0.00326647	0.00266895	0.000382734	0.0176053	0.0200986	0.00601589	0.00197176	0.0202433	0.00807991	0.00383292	0.00706219	0.000510579	0.884746	0.115254	0.8847461	3.767136
72	-1827.832	-2111.087	283.2546	0.0210471	0.00188033	0.0171289	0.0110737	0.0489312	0.014692	0.0365425	0.0534546	0.0227988	0.00852553	0.0647211	0.026477	0.00732668	0.00100215	0.00798129	0.00593657	0.0292918	0.0255336	0.00826169	0.0059	0.00187559	0.0247472	0.0251904	0.023019	0.0163489	0.00740863	0.0158729	0.0298837	0.0374581	0.0359346	0.0755652	0.0539792	0.0104053	0.00753053	0.0133513	0.0577892	0.00892416	0.025768	0.00467316	0.00536734	0.0534511	0.0321665	0.0154522	0.0408553	0.0354247	0.00335718	0.0130878	0.0102762	0.0340686	0.0290195	0.0321685	0.015847	0.0106156	0.0186289	0.0151805	0.00636727	0.0487193	0.0194796	0.00258312	0.000932977	9.51728e-05	0.00972926	0.00738007	0.00481072	0.0103895	0.0466961	0.0029657	0.00571914	0.00367104	0.0186845	0.0644973	0.0984763	0.0363131	0.0533625	0.0227138	0.00153648	0.0507197	0.00703923	0.00508152	0.00337217	0.0109022	0.00699239	0.00740129	0.039022	0.0430955	0.00490916	0.00537412	0.0120695	0.0509162	0.00030751	0.0482139	0.0373889	0.0062908	0.00195008	0.00435873	0.00431683	0.0641234	0.0328054	0.00611219	0.0801404	0.0242687	0.0125555	0.00469031	0.0385827	0.0273881	0.0469323	0.0174977	0.019077	0.0255767	0.00272259	0.018157	0.01325	0.0190575	0.011351	0.0290113	0.0343641	0.140727	0.00871318	0.0139763	0.0168932	0.0090415	0.00452537	0.0429532	0.0166348	0.0411005	0.00480905	0.0275787	0.0207499	0.0196581	0.0431024	0.00744912	0.0384967	0.0106303	0.104024	0.00210692	0.00454698	0.01076	0.0309416	0.000915007	0.0260672	0.0944008	0.00296821	0.00883473	0.0398041	0.000875947	0.58363	1.12811	0.176892	0.429641	0.768309	1.30156	2.32752	5.65315	1.25251	0.1591845	0.00619945	0.000553854	0.00504535	0.00326176	0.0144128	0.00432755	0.0107636	0.0157451	0.00671543	0.00251121	0.0190637	0.00779885	0.00215808	0.000295184	0.0023509	0.00174862	0.00862794	0.00752096	0.00243349	0.00173785	0.000552457	0.00728931	0.00741988	0.00678029	0.00481561	0.00218222	0.00467539	0.00880229	0.0110333	0.0105846	0.0222578	0.0158997	0.00306489	0.00221813	0.00393266	0.0170219	0.00262862	0.00758999	0.00137648	0.00158096	0.0157441	0.00947468	0.00455147	0.012034	0.0104344	0.000988864	0.00385504	0.00302688	0.010035	0.00854775	0.00947527	0.00466777	0.00312685	0.00548716	0.00447144	0.00187549	0.0143503	0.00573775	0.000760862	0.00027481	2.80333e-05	0.00286577	0.00217381	0.001417	0.00306024	0.0137544	0.000873551	0.00168458	0.00108131	0.00550356	0.0189978	0.0290063	0.0106961	0.015718	0.00669038	0.000452572	0.0149396	0.00207341	0.00149677	0.000993278	0.00321126	0.00205962	0.00218006	0.011494	0.0126938	0.001446	0.00158295	0.00355508	0.0149974	9.05775e-05	0.0142015	0.011013	0.00185296	0.0005744	0.00128387	0.00127153	0.0188876	0.00966288	0.00180036	0.0236055	0.00714838	0.00369823	0.00138154	0.0113646	0.0080672	0.013824	0.00515397	0.00561915	0.00753366	0.000801942	0.00534816	0.0039028	0.00561342	0.00334347	0.00854533	0.010122	0.0414514	0.00256648	0.00411674	0.00497591	0.00266319	0.00133295	0.0126519	0.00489979	0.0121062	0.00141651	0.00812334	0.00611191	0.00579033	0.0126959	0.00219415	0.0113393	0.00313118	0.0306405	0.000620597	0.00133932	0.00316936	0.00911388	0.000269517	0.00767812	0.0278059	0.000874291	0.00260228	0.0117244	0.000258012	0.977006	0.0229945	0.9770055	3.394993
108	-1832.614	-2114.568	281.9539	0.0506695	0.00345049	0.0487302	0.000975262	0.0374094	0.0505978	0.0116345	0.0180176	0.0282498	0.00475108	0.0577276	0.0261103	0.00213339	0.00794251	0.00571526	0.00493578	0.014713	0.0178316	0.0387351	0.00696973	0.0124233	0.0264915	0.0191948	0.0108831	0.0205594	0.0285336	0.0456298	0.0676273	0.0587536	0.0601902	0.0768702	0.0244132	0.0324706	0.0106804	0.0141781	0.0866413	0.00239484	0.0346378	0.00493943	0.00494186	0.0640129	0.0268445	0.00663482	0.0342224	0.0126656	0.0110327	0.00858648	0.0106587	0.0437217	0.0168375	0.036977	0.0263444	0.0133223	0.0130386	0.0234735	0.00122037	0.0687977	0.0139834	0.004717	0.00487732	0.00468512	0.00719823	0.00604719	0.0099449	0.0157481	0.0519618	0.000343887	0.032062	0.00896513	0.030734	0.0734836	0.11059	0.110714	0.019354	0.0806556	0.00583487	0.015451	0.00136888	0.0105245	0.019995	0.0235077	0.00364201	0.029691	0.0313529	0.0322201	0.00493386	0.00954374	0.00936471	0.0339542	0.000299968	0.0365739	0.0395648	0.00119057	0.00208141	0.0247269	0.00975054	0.0273261	0.0449952	0.035227	0.0511383	0.0204551	0.0134073	0.0468839	0.00992421	0.0841923	0.093165	0.0174009	0.0280149	0.0337868	0.000886661	0.0293089	0.0181452	0.0550942	0.0169616	0.0357732	0.0239881	0.190443	0.0127125	0.00776395	0.00733414	0.00517795	0.000853009	0.0314226	0.0205669	0.212299	0.00665737	0.059938	0.00408429	0.0190249	0.037477	0.0250928	0.0346168	0.00392345	0.0215102	0.019865	0.00847771	0.0610142	0.0711903	0.000449487	0.0382047	0.0900913	0.0117003	0.00135304	0.0363519	0.00845412	0.664714	1.10317	0.208353	0.465347	0.787685	1.26954	2.14894	4.79955	1.13415	0.1854004	0.0121687	0.000828665	0.011703	0.000234218	0.00898421	0.0121515	0.00279413	0.00432709	0.00678445	0.00114101	0.0138638	0.00627063	0.000512353	0.00190746	0.00137257	0.00118537	0.00353346	0.00428243	0.00930258	0.00167384	0.00298356	0.00636216	0.0046098	0.00261368	0.00493753	0.00685259	0.0109584	0.0162413	0.0141102	0.0144552	0.0184611	0.00586305	0.00779812	0.002565	0.00340499	0.0208077	0.000575142	0.00831858	0.00118625	0.00118683	0.0153733	0.00644695	0.00159341	0.00821881	0.00304175	0.00264959	0.00206212	0.00255979	0.0105002	0.00404368	0.00888037	0.00632686	0.00319947	0.00313133	0.00563737	0.000293082	0.0165224	0.00335824	0.00113283	0.00117133	0.00112517	0.00172872	0.00145229	0.00238836	0.00378204	0.0124791	8.25876e-05	0.00769997	0.00215306	0.00738105	0.0176478	0.0265592	0.026589	0.00464805	0.0193702	0.0014013	0.0037107	0.000328748	0.00252755	0.00480198	0.0056456	0.000874661	0.00713055	0.00752969	0.00773795	0.00118491	0.00229202	0.00224902	0.00815441	7.204e-05	0.00878354	0.00950183	0.000285927	0.000499871	0.00593838	0.00234168	0.00656262	0.010806	0.00846009	0.0122813	0.00491247	0.00321989	0.0112596	0.00238339	0.0202195	0.0223744	0.00417899	0.00672802	0.00811421	0.00021294	0.0070388	0.00435772	0.0132314	0.00407348	0.00859126	0.00576096	0.0457365	0.00305303	0.00186458	0.00176136	0.00124353	0.000204858	0.00754642	0.00493934	0.0509856	0.00159883	0.0143947	0.000980879	0.004569	0.00900045	0.00602625	0.00831353	0.000942252	0.00516586	0.00477076	0.002036	0.0146531	0.017097	0.000107948	0.00917519	0.0216362	0.00280993	0.000324945	0.00873023	0.00203033	0.945639	0.054361	0.945639	4.163908
144	-1819.726	-2103.208	283.4826	0.00630316	0.00317796	0.0113132	0.0101023	0.0506626	0.0510878	0.0270897	0.0133741	0.0183122	0.00923879	0.0494175	0.0132433	0.0108797	0.00531611	0.00404159	0.0233403	0.023034	0.0304778	0.0285818	0.00114361	0.00746722	0.0661705	0.0177378	0.00814816	0.0501839	0.0284814	0.0297061	0.0100615	0.0330239	0.0538184	0.0501473	0.0115061	0.0212201	0.0323605	0.021936	0.0601961	0.017292	0.038635	0.00711125	0.00609538	0.0239417	0.0180417	0.00144752	0.00998512	0.0155694	0.0144594	0.00389564	0.00720151	0.0582546	0.0136952	0.013698	0.00272594	0.000316417	0.0146593	0.0024996	0.00393278	0.0657914	0.0375423	0.0189668	0.0169593	0.0014008	0.0103636	0.0152827	0.0056514	0.00389491	0.0519465	0.0041861	0.0150216	0.0125351	0.0135438	0.0261778	0.0989543	0.0838546	0.0504919	0.0972908	0.00536948	0.021813	0.00871015	0.00217471	0.0110774	0.00750432	0.00316631	0.0622783	0.0274847	0.0271946	0.02426	0.0272369	0.00610014	0.00121315	0.0264738	0.0547987	0.00666216	0.00529036	0.00710796	0.00567066	0.00180636	0.0753271	0.00380081	0.0416601	0.0118831	0.0379597	0.00279397	0.0345201	0.00589443	0.0584865	0.00377092	0.00204328	0.0564055	0.0296473	0.0468513	0.0121653	0.00528145	0.0130071	0.023897	0.0259608	0.00750481	0.00999466	0.0182551	0.00271293	0.0031482	0.00195627	0.0143447	0.0310572	0.00813574	0.0397729	0.00313027	0.0247442	0.011824	0.0246796	0.00753734	0.00320306	0.0294275	0.00469883	0.00747858	0.0218187	0.0253986	0.00456305	0.0845106	0.0459758	0.0145084	0.0193986	0.00577666	0.00229642	0.0721236	0.0366135	0.641696	1.11025	0.173796	0.425956	0.766247	1.30506	2.34766	5.75389	1.26528	0.1778385	0.00195936	0.000987879	0.00351673	0.00314034	0.0157486	0.0158808	0.00842091	0.00415737	0.00569241	0.00287191	0.0153616	0.00411673	0.003382	0.00165253	0.00125634	0.00725542	0.0071602	0.00947412	0.00888473	0.000355496	0.00232121	0.0205693	0.00551385	0.00253288	0.0155998	0.00885354	0.00923423	0.00312765	0.0102656	0.0167296	0.0155884	0.0035767	0.00659632	0.0100594	0.00681889	0.0187121	0.00537528	0.0120098	0.00221055	0.00189477	0.00744235	0.00560832	0.000449967	0.0031039	0.0048398	0.00449475	0.00121097	0.00223861	0.0181086	0.00425718	0.00425805	0.000847366	9.83592e-05	0.00455689	0.00077701	0.00122252	0.0204515	0.0116701	0.00589589	0.00527184	0.000435443	0.00322154	0.00475066	0.00175676	0.00121074	0.0161477	0.00130126	0.0046695	0.00389658	0.00421013	0.00813745	0.0307602	0.0260665	0.0156956	0.0302431	0.00166912	0.00678065	0.00270758	0.000676014	0.00344343	0.00233274	0.000984256	0.0193594	0.00854371	0.00845354	0.00754128	0.00846669	0.00189625	0.000377111	0.00822947	0.0170343	0.00207095	0.00164453	0.00220953	0.00176274	0.000561513	0.0234156	0.00118149	0.0129502	0.00369389	0.0117999	0.000868515	0.0107307	0.0018323	0.0181807	0.0011722	0.000635159	0.0175338	0.00921596	0.0145639	0.00378161	0.00164175	0.0040433	0.00742844	0.00806999	0.00233289	0.00310687	0.00567464	0.000843324	0.000978627	0.000608113	0.0044591	0.00965421	0.00252902	0.0123635	0.000973053	0.00769182	0.00367552	0.00767173	0.00234301	0.00099568	0.00914762	0.00146065	0.00232474	0.00678242	0.00789524	0.00141844	0.0262704	0.0142917	0.00450999	0.00603012	0.00179569	0.00071385	0.0224198	0.0113814	0.766644	0.233356	0.7666439	3.216954
