Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-1852.185	-2133.755	281.57	1.001616	0.1383696	0.939528	0.0604719	4.545235
6	-1813.713	-2096.789	283.0764	1.283252	0.1383696	0.961439	0.038561	3.52401
12	-1812.917	-2094.831	281.9139	1.162381	0.1821779	0.929287	0.0707126	4.176335
18	-1812.207	-2094.316	282.1089	1.2406	0.159585	0.935512	0.0644876	4.062869
24	-1815.719	-2099.726	284.0063	1.514915	0.159585	0.962336	0.0376636	2.788925
30	-1820.257	-2104.856	284.5997	1.395482	0.1229538	0.909269	0.0907312	2.579144
36	-1837.98	-2122.496	284.5157	1.325772	0.1493486	0.97513	0.0248703	2.614099
42	-1812.102	-2096.114	284.0122	1.325772	0.1819245	0.88881	0.11119	2.855867
48	-1816.66	-2098.887	282.2276	1.347673	0.1370948	0.989354	0.0106457	3.97926
54	-1843.178	-2126.229	283.0515	1.3165	0.1307247	0.877619	0.122381	3.535609
60	-1821.384	-2103.938	282.5531	1.217093	0.1507548	0.972163	0.0278373	3.839442
66	-1821.644	-2103.667	282.0234	1.197088	0.1297895	0.909321	0.0906792	4.196846
72	-1824.66	-2107.94	283.2793	1.44999	0.2944914	0.962139	0.0378607	3.038457
78	-1838.237	-2121.713	283.4759	1.287444	0.1423812	0.953265	0.0467348	3.278809
84	-1822.879	-2106.32	283.44	1.189887	0.1820148	0.962352	0.0376481	3.278809
90	-1817.245	-2100.974	283.7287	1.374217	0.1383857	0.984718	0.0152822	3.085998
96	-1833.671	-2117.165	283.4936	1.352975	0.1836431	0.92131	0.0786905	3.147449
102	-1834.756	-2118.346	283.5897	1.315901	0.210436	0.81304	0.18696	3.064156
108	-1830.502	-2113.058	282.5564	1.231773	0.164099	0.81304	0.18696	3.802912
114	-1839.816	-2119.971	280.1552	1.081485	0.1642298	0.819668	0.180332	5.238554
120	-1818.488	-2101.255	282.7665	1.079807	0.2109074	0.813993	0.186007	3.685414
126	-1824.97	-2107.562	282.5917	1.071331	0.1887996	0.893333	0.106667	3.829269
132	-1830.493	-2114.211	283.7173	1.261632	0.2176227	0.893333	0.106667	3.007914
138	-1823.315	-2105.615	282.2992	1.32028	0.1747865	0.993183	0.00681677	3.87972
144	-1848.225	-2131.042	282.8171	1.496549	0.09323873	0.999327	0.000672597	3.655316
150	-1843.49	-2127.061	283.5702	1.496549	0.1769927	0.995665	0.00433465	3.028725
156	-1825.382	-2109.091	283.7083	1.33273	0.2231963	0.963499	0.0365011	2.961147
162	-1841.023	-2124.929	283.9065	1.279193	0.1802197	0.98146	0.0185402	2.951122
168	-1829.383	-2112.835	283.4517	1.355531	0.2226523	0.961875	0.0381245	3.102059
174	-1824.09	-2107.733	283.6431	1.262988	0.1890493	0.842394	0.157606	3.102059
180	-1840.213	-2124.984	284.7712	1.608115	0.1592547	0.845601	0.154399	2.253923
186	-1833.682	-2118.749	285.0665	1.603044	0.2099104	0.944788	0.0552122	1.959376
192	-1841.999	-2127.92	285.9204	1.716595	0.1868824	0.940869	0.0591315	1.308255
198	-1833.272	-2118.948	285.6762	1.912109	0.1600234	0.942512	0.0574885	1.415529
204	-1833.669	-2118.937	285.268	1.593677	0.1820376	0.928309	0.0716909	1.886504
210	-1813.165	-2099.221	286.0568	1.813585	0.1897119	0.919004	0.0809964	1.100884
216	-1823.755	-2109.679	285.9234	1.899433	0.1656265	0.932172	0.0678275	1.210748
222	-1813.989	-2100.018	286.0292	1.833498	0.1656265	0.95005	0.0499495	1.176456
228	-1820.634	-2106.51	285.8761	1.833498	0.2299634	0.84918	0.15082	1.140353
234	-1825.269	-2110.765	285.4955	1.764933	0.2299634	0.981627	0.0183726	1.50302
240	-1831.741	-2117.033	285.2925	1.742077	0.2846963	0.969127	0.0308726	1.566104
246	-1820.155	-2105.55	285.3946	1.742077	0.1816909	0.967277	0.0327225	1.696473
252	-1817.872	-2102.025	284.1531	1.402307	0.1880751	0.927704	0.0722965	2.711638
258	-1816.922	-2100.376	283.4541	1.211397	0.198457	0.909379	0.0906212	3.227904
264	-1818.796	-2102.474	283.6781	1.232833	0.2317398	0.870191	0.129809	3.025068
270	-1818.307	-2102.211	283.9032	1.2459	0.2299542	0.948684	0.0513161	2.884668
276	-1812.019	-2095.526	283.5069	1.280226	0.1444	0.829976	0.170024	3.260533
282	-1821.421	-2103.723	282.3016	1.041632	0.1444	0.886431	0.113569	4.096578
288	-1831.974	-2114.912	282.9379	1.128586	0.1490862	0.886431	0.113569	3.671911
294	-1834.995	-2118.31	283.315	1.128586	0.1894168	0.860604	0.139396	3.374869
300	-1818.598	-2102.263	283.6657	1.29875	0.1867142	0.862924	0.137076	3.071557
306	-1835.511	-2119.625	284.1145	1.523685	0.1322133	0.872343	0.127657	2.776966
312	-1835.795	-2118.84	283.0451	1.309219	0.1551097	0.930046	0.069954	3.49246
318	-1821.258	-2105.12	283.8617	1.312085	0.1598676	0.962801	0.0371986	2.998365
324	-1810.023	-2094.265	284.2421	1.399653	0.1787616	0.936635	0.0633653	2.676604
330	-1819.171	-2102.927	283.7565	1.344439	0.2244071	0.948112	0.0518882	2.923026
336	-1812.891	-2097.015	284.1235	1.344439	0.1213493	0.936071	0.0639291	2.905459
342	-1821.573	-2103.633	282.0599	1.057048	0.2813473	0.910346	0.0896538	3.997554
348	-1822.655	-2106.4	283.7442	1.357865	0.1971906	0.862995	0.137005	2.969864
354	-1819.441	-2104.456	285.0152	1.428697	0.1728642	0.947697	0.0523031	2.183087
360	-1839.084	-2123.799	284.7154	1.61455	0.108728	0.938233	0.0617673	2.405175
366	-1846.88	-2131.782	284.902	1.700853	0.1426069	0.893568	0.106432	2.146953
372	-1837.358	-2122.589	285.2311	1.700853	0.2011798	0.872875	0.127125	1.798043
378	-1854.611	-2137.438	282.8267	1.185414	0.1993721	0.881398	0.118602	3.609012
384	-1837.353	-2120.245	282.8918	1.185414	0.1993721	0.881398	0.118602	3.57119
390	-1828.718	-2111.485	282.7668	1.37409	0.2983055	0.926752	0.0732476	3.3817
396	-1825.797	-2107.003	281.2061	1.003448	0.2418384	0.965086	0.0349141	4.568183
402	-1819.956	-2100.116	280.16	0.899799	0.2107439	0.929703	0.0702969	5.256426
408	-1827.317	-2109.207	281.8904	0.9772828	0.2153432	0.94942	0.05058	4.238198
414	-1834.235	-2116.904	282.6684	1.125124	0.1453685	0.852645	0.147355	3.837
420	-1826.107	-2110.343	284.2357	1.35008	0.1453685	0.927112	0.0728879	2.779699
